id,loan_status,probability
64200,0,0.0127
64201,0,0.0619
64202,0,0.0399
64203,0,0.0073
64204,0,0.079
64205,0,0.0018
64206,0,0.1014
64207,1,0.9631
64208,0,0.1092
64209,0,0.1275
64210,0,0.0081
64211,0,0.0163
64212,0,0.0021
64213,0,0.0159
64214,0,0.0174
64215,0,0.0126
64216,0,0.0042
64217,0,0.0238
64218,1,0.6437
64219,0,0.0015
64220,0,0.0551
64221,0,0.0646
64222,0,0.0682
64223,0,0.0024
64224,1,0.8558
64225,0,0.0273
64226,0,0.0348
64227,0,0.1477
64228,0,0.0902
64229,1,0.8677
64230,1,0.679
64231,0,0.0101
64232,0,0.0391
64233,0,0.0229
64234,0,0.0084
64235,0,0.0174
64236,0,0.0397
64237,0,0.0032
64238,0,0.0046
64239,0,0.0073
64240,0,0.0633
64241,0,0.0199
64242,0,0.0087
64243,0,0.0803
64244,1,0.8472
64245,0,0.004
64246,0,0.0294
64247,0,0.0353
64248,0,0.0133
64249,0,0.1278
64250,0,0.0499
64251,0,0.0132
64252,0,0.0289
64253,0,0.105
64254,0,0.0614
64255,0,0.1269
64256,0,0.0326
64257,0,0.015
64258,0,0.0236
64259,0,0.0125
64260,0,0.0239
64261,0,0.0231
64262,0,0.0086
64263,0,0.0123
64264,0,0.0013
64265,1,0.5245
64266,0,0.0324
64267,0,0.0002
64268,0,0.0081
64269,0,0.0145
64270,0,0.0155
64271,1,0.9623
64272,0,0.0482
64273,0,0.0024
64274,0,0.0592
64275,0,0.0028
64276,0,0.3689
64277,0,0.0197
64278,0,0.0043
64279,0,0.0147
64280,0,0.0085
64281,0,0.134
64282,1,0.7991
64283,0,0.0071
64284,0,0.0692
64285,0,0.2025
64286,0,0.0066
64287,0,0.0195
64288,0,0.0474
64289,0,0.0253
64290,0,0.0085
64291,0,0.0669
64292,0,0.0141
64293,0,0.032
64294,1,0.8617
64295,1,0.9643
64296,0,0.0486
64297,0,0.0093
64298,0,0.0448
64299,0,0.0164
64300,1,0.9926
64301,0,0.0559
64302,0,0.0032
64303,0,0.0399
64304,0,0.0045
64305,0,0.0122
64306,0,0.3887
64307,0,0.0343
64308,0,0.0216
64309,0,0.3523
64310,0,0.008
64311,0,0.2903
64312,1,0.5047
64313,0,1e-04
64314,0,0.0084
64315,0,0.0201
64316,0,0.0037
64317,0,0.3621
64318,0,0.1051
64319,0,0.046
64320,0,0.0578
64321,0,0.0228
64322,0,0.0053
64323,0,0.0157
64324,0,0.2844
64325,0,0.0255
64326,0,0.0098
64327,1,0.7924
64328,0,0.0066
64329,0,0.4448
64330,0,0.2656
64331,0,0.0064
64332,0,0.4681
64333,0,0.0506
64334,0,0.0532
64335,0,0.0002
64336,0,0.0274
64337,0,0.0133
64338,1,0.9507
64339,0,0.0215
64340,1,0.9765
64341,0,0.029
64342,0,0.0259
64343,0,0.1235
64344,1,0.5014
64345,0,0.0229
64346,0,0.0354
64347,0,0.0046
64348,1,0.7855
64349,0,0.0262
64350,0,0.3847
64351,0,0.0737
64352,0,0.0045
64353,0,0.0024
64354,0,0.0008
64355,0,0.0039
64356,0,0.086
64357,0,0.0321
64358,0,0.066
64359,0,0.0242
64360,0,0.0146
64361,0,0.025
64362,0,0.0078
64363,0,0.025
64364,0,0.0643
64365,0,0.1056
64366,0,0.001
64367,0,0.0448
64368,0,0.0174
64369,0,0.0518
64370,0,0.0116
64371,0,0.0812
64372,0,0.0836
64373,0,0.0145
64374,0,0.0452
64375,0,0.0115
64376,0,0.0474
64377,0,0.0043
64378,0,0.0294
64379,0,0.0198
64380,0,0.0044
64381,0,0.0105
64382,0,0.0563
64383,0,0.0213
64384,0,0.0187
64385,0,0.0193
64386,0,0.2806
64387,0,0.0907
64388,0,1e-04
64389,0,0.179
64390,0,0.0031
64391,0,0.0324
64392,1,0.8969
64393,0,0.0074
64394,0,0.0031
64395,0,0.1803
64396,0,0.069
64397,0,0.0056
64398,0,0.0615
64399,0,0.0748
64400,1,0.9966
64401,0,0.0027
64402,0,0.0002
64403,0,0.0752
64404,0,0.0165
64405,0,0.031
64406,0,0.0019
64407,0,0.153
64408,1,0.9753
64409,0,0.0072
64410,0,0.0529
64411,0,0.011
64412,0,0.1672
64413,0,0.005
64414,1,0.9737
64415,0,0.0212
64416,0,0.0174
64417,0,0.2417
64418,0,0.0207
64419,0,0.0064
64420,0,0.0088
64421,0,0.1027
64422,0,0.0218
64423,0,0.038
64424,0,0.0047
64425,0,0.0719
64426,0,0.0455
64427,0,0.1092
64428,0,0.0013
64429,0,0.0014
64430,0,0.0116
64431,1,0.9708
64432,0,0.0966
64433,0,0.0159
64434,0,0.0417
64435,0,0.0409
64436,0,0.0327
64437,0,0.1836
64438,0,0.011
64439,0,0.0263
64440,0,0.0094
64441,0,0.002
64442,0,0.0345
64443,0,0.0349
64444,0,0.0111
64445,0,0.0968
64446,0,0.045
64447,0,0.2282
64448,0,0.03
64449,0,0.0304
64450,0,0.2627
64451,0,0.0169
64452,1,0.9866
64453,0,0.0054
64454,0,0.026
64455,0,0.4766
64456,0,0.0249
64457,1,0.9756
64458,0,0.0077
64459,0,0.0056
64460,0,0.2854
64461,0,0.0036
64462,0,0.0078
64463,0,0.0244
64464,0,0.0299
64465,1,0.9416
64466,0,0.0167
64467,0,0.0126
64468,0,0.0077
64469,0,0.0016
64470,0,0.0112
64471,0,0.0036
64472,0,0.0161
64473,1,0.8856
64474,0,0.3035
64475,1,0.8714
64476,0,0.0528
64477,0,0.0526
64478,0,0.0402
64479,0,0.0406
64480,0,0.0544
64481,0,0.0012
64482,0,0.1812
64483,0,0.0709
64484,0,0.0099
64485,0,0.0041
64486,0,0.0326
64487,0,0.0051
64488,0,0.0297
64489,0,0.02
64490,0,0.0362
64491,0,0.0083
64492,0,0.0089
64493,0,0.1455
64494,0,0.0057
64495,0,0.0063
64496,0,0.0039
64497,0,0.0104
64498,0,0.0477
64499,0,0.0011
64500,0,0.0234
64501,0,0.0587
64502,0,0.1945
64503,0,0.0497
64504,0,0.0086
64505,0,0.0799
64506,1,0.95
64507,0,0.0087
64508,0,0.0103
64509,1,0.9477
64510,0,0.0018
64511,0,0.0121
64512,0,0.0158
64513,0,0.0055
64514,0,0.0038
64515,0,0.0234
64516,0,0.0108
64517,0,0.0011
64518,0,0.0027
64519,0,0.0012
64520,0,0.0192
64521,0,0.0596
64522,0,0.0017
64523,0,0.0091
64524,0,0.0052
64525,0,0.1372
64526,0,0.0002
64527,0,0.0033
64528,0,0.0185
64529,0,0.003
64530,0,0.0366
64531,0,0.033
64532,0,0.0006
64533,0,0.004
64534,0,0.3693
64535,0,0.0879
64536,0,0.0088
64537,0,0.0392
64538,0,0.0028
64539,1,0.9665
64540,0,0.0203
64541,0,0.0244
64542,0,0.0282
64543,0,0.0152
64544,0,0.0077
64545,0,0.0176
64546,0,0.1205
64547,0,0.1865
64548,0,0.1177
64549,0,0.014
64550,0,0.0275
64551,0,0.0057
64552,0,0.0302
64553,0,0.0353
64554,0,0.0234
64555,0,0.0163
64556,0,0.0125
64557,0,0.0119
64558,1,0.9486
64559,0,0.0146
64560,0,0.0036
64561,0,0.0056
64562,0,0.0989
64563,0,0.0018
64564,0,0.0065
64565,1,0.9533
64566,0,0.0619
64567,0,0.2084
64568,0,0.0883
64569,0,0.0165
64570,0,0.0358
64571,0,0.018
64572,1,0.9327
64573,0,0.0198
64574,0,0.0384
64575,0,0.0042
64576,0,0.1909
64577,0,0.0164
64578,0,0.0081
64579,0,0.0066
64580,0,0.0116
64581,0,0.0025
64582,0,0.0135
64583,0,0.0674
64584,0,0.0005
64585,0,0.1161
64586,0,0.0234
64587,0,0.0168
64588,0,0.0217
64589,0,0.0092
64590,1,0.9749
64591,0,0.0012
64592,0,0.0034
64593,0,0.0107
64594,0,0.0094
64595,0,0.0159
64596,0,0.0031
64597,1,0.8496
64598,0,0.0657
64599,1,0.9828
64600,0,0.0689
64601,1,0.95
64602,0,0.0353
64603,0,0.0231
64604,1,0.7213
64605,0,0.0058
64606,0,0.0061
64607,0,0.1454
64608,0,0.0374
64609,0,0.0549
64610,0,0.0136
64611,0,0.0008
64612,0,0.0543
64613,0,0.0081
64614,0,0.0337
64615,0,0.0245
64616,1,0.9883
64617,0,0.0109
64618,0,0.0057
64619,0,0.0154
64620,0,0.0393
64621,0,0.0334
64622,0,0.01
64623,0,0.081
64624,0,0.0334
64625,1,0.9418
64626,0,0.0752
64627,0,0.2506
64628,0,0.3698
64629,0,0.0107
64630,0,0.0597
64631,0,0.0106
64632,0,0.001
64633,0,0.0248
64634,1,0.6241
64635,0,0.0807
64636,0,0.0031
64637,0,0.0075
64638,0,0.0054
64639,1,0.6963
64640,0,0.1242
64641,0,0.0084
64642,0,0.086
64643,0,0.0133
64644,0,0.0586
64645,0,0.0111
64646,0,0.0285
64647,0,0.0251
64648,0,0.0055
64649,0,0.0572
64650,1,0.9348
64651,0,0.0309
64652,0,0.0054
64653,0,0.0466
64654,1,0.9776
64655,0,0.0063
64656,0,0.0042
64657,0,0.0864
64658,0,0.0144
64659,0,0.0399
64660,0,0.064
64661,0,0.0225
64662,0,0.2823
64663,0,0.0091
64664,0,0.1201
64665,0,0.0097
64666,0,0.0066
64667,0,0.0319
64668,0,0.3028
64669,0,0.028
64670,0,0.416
64671,0,0.0317
64672,0,0.0524
64673,0,0.0192
64674,0,0.4777
64675,0,0.0155
64676,0,0.0707
64677,0,0.0075
64678,0,0.0467
64679,0,0.001
64680,1,0.9913
64681,0,0.0006
64682,0,0.0228
64683,0,0.0061
64684,0,0.0018
64685,0,0.0065
64686,0,0.0108
64687,0,0.1354
64688,0,0.3086
64689,1,0.9207
64690,0,0.0005
64691,0,0.0011
64692,0,0.0054
64693,0,0.0059
64694,0,0.1818
64695,1,0.9058
64696,1,0.6018
64697,0,0.0182
64698,0,0.0127
64699,0,0.0338
64700,0,0.0271
64701,0,0.0611
64702,0,0.0329
64703,0,0.4861
64704,0,0.165
64705,1,0.9955
64706,0,0.0092
64707,0,0.0069
64708,0,0.0186
64709,0,0.0009
64710,0,0.0224
64711,0,0.0052
64712,0,0.032
64713,0,0.1698
64714,0,0.0182
64715,0,0.0304
64716,0,0.0704
64717,0,0.1629
64718,0,0.2128
64719,0,0.0131
64720,0,0.0401
64721,0,0.0949
64722,0,0.0453
64723,0,0.0154
64724,0,0.0295
64725,0,0.0147
64726,0,0.004
64727,0,0.0429
64728,1,0.9485
64729,0,0.0341
64730,0,0.0046
64731,0,0.0286
64732,1,0.7273
64733,1,0.9237
64734,0,0.3063
64735,0,0.0003
64736,0,0.095
64737,0,0.0211
64738,1,0.9917
64739,1,0.96
64740,0,0.0464
64741,0,0.4511
64742,0,0.0054
64743,0,0.0151
64744,0,0.0142
64745,0,0.0578
64746,1,0.8903
64747,0,0.0087
64748,0,0.0004
64749,0,0.0005
64750,0,0.0378
64751,0,0.0103
64752,1,0.9132
64753,0,0.0195
64754,0,0.0491
64755,0,0.0002
64756,0,0.0423
64757,0,0.0397
64758,0,0.0264
64759,0,0.013
64760,0,0.0068
64761,0,0.0016
64762,0,0.0454
64763,0,0.0166
64764,0,0.1829
64765,0,0.032
64766,0,0.1337
64767,0,0.0051
64768,0,0.1471
64769,0,0.0526
64770,0,0.4047
64771,0,0.0902
64772,0,0.1731
64773,1,0.9533
64774,0,0.0088
64775,0,0.0018
64776,0,0.0044
64777,0,0.0093
64778,1,0.8242
64779,0,0.0141
64780,0,0.0998
64781,1,0.9364
64782,0,0.0161
64783,0,0.0289
64784,0,0.028
64785,0,0.0046
64786,0,0.0059
64787,0,0.2591
64788,0,0.2902
64789,0,0.0047
64790,0,0.0242
64791,0,0.0139
64792,0,0.0007
64793,0,0.0131
64794,0,0.0087
64795,0,0.0101
64796,0,0.042
64797,0,0.0195
64798,0,0.0103
64799,0,0.1389
64800,0,0.0122
64801,1,0.5071
64802,0,0.0216
64803,0,0.0143
64804,0,0.0053
64805,0,0.0472
64806,0,0.0005
64807,0,0.0241
64808,0,0.0345
64809,0,0.0855
64810,0,0.1152
64811,0,0.0292
64812,0,0.0655
64813,1,0.9343
64814,0,0.0296
64815,0,0.0043
64816,0,0.0809
64817,0,0.1512
64818,0,0.0175
64819,0,0.0135
64820,0,0.008
64821,0,0.0333
64822,0,0.1303
64823,0,0.0082
64824,0,0.0765
64825,0,0.0147
64826,0,0.2113
64827,0,0.0035
64828,0,0.0139
64829,0,0.0193
64830,0,0.0512
64831,0,0.1231
64832,1,0.59
64833,0,0.0328
64834,0,0.0386
64835,0,0.0051
64836,0,0.0311
64837,0,0.0164
64838,0,0.0256
64839,0,0.1066
64840,0,0.1951
64841,0,0.0019
64842,0,0.1556
64843,0,0.0116
64844,0,0.015
64845,0,0.01
64846,0,0.0097
64847,0,0.0004
64848,0,0.0898
64849,0,0.0009
64850,0,0.0092
64851,0,0.077
64852,0,0.0126
64853,0,0.0305
64854,0,0.108
64855,0,0.0164
64856,0,0.0818
64857,0,0.0165
64858,0,0.0276
64859,0,0.007
64860,0,0.0181
64861,0,0.0028
64862,0,0.0167
64863,0,0.0004
64864,0,0.0043
64865,0,0.0227
64866,0,0.0056
64867,0,0.0154
64868,0,0.0921
64869,0,0.0299
64870,0,0.0122
64871,0,0.0251
64872,0,0.0056
64873,0,0.1754
64874,0,0.0332
64875,0,0.008
64876,0,0.0369
64877,0,0.0396
64878,0,0.0016
64879,0,0.0176
64880,0,0.0161
64881,0,0.0606
64882,0,0.0376
64883,0,0.0802
64884,0,0.0992
64885,0,0.0545
64886,0,0.0073
64887,0,0.1842
64888,0,0.0126
64889,1,0.8395
64890,0,0.0402
64891,0,0.0182
64892,0,0.1866
64893,0,0.0333
64894,0,0.316
64895,0,0.0459
64896,0,0.0714
64897,0,0.0257
64898,1,0.9667
64899,0,0.0205
64900,0,0.0134
64901,0,0.0171
64902,0,0.1295
64903,0,0.0207
64904,0,0.0178
64905,1,0.8927
64906,1,0.8757
64907,0,0.0143
64908,0,0.0382
64909,0,0.0025
64910,0,0.0065
64911,0,0.0075
64912,0,0.0364
64913,0,0.128
64914,0,0.0603
64915,0,0.0056
64916,0,0.189
64917,0,0.0164
64918,0,0.0081
64919,0,0.0006
64920,0,0.0053
64921,0,0.0265
64922,0,0.0382
64923,0,0.1516
64924,0,0.2604
64925,1,0.9783
64926,0,0.0044
64927,0,0.101
64928,0,0.0274
64929,0,0.0098
64930,0,0.0012
64931,0,0.0022
64932,0,0.0058
64933,0,0.0761
64934,0,0.0009
64935,0,0.005
64936,0,0.0004
64937,0,0.1647
64938,0,0.0134
64939,1,0.8991
64940,0,0.0052
64941,0,0.2968
64942,0,0.0527
64943,0,0.0381
64944,0,0.0079
64945,0,0.0013
64946,0,0.0278
64947,0,0.0184
64948,0,0.028
64949,0,0.0046
64950,0,0.0326
64951,1,0.6539
64952,0,0.0047
64953,0,0.0118
64954,0,0.008
64955,0,0.0404
64956,0,0.0042
64957,0,0.0339
64958,0,0.0562
64959,0,0.0044
64960,0,0.0496
64961,0,0.1396
64962,0,0.0143
64963,1,0.78
64964,0,0.0018
64965,0,0.0222
64966,0,0.0071
64967,1,0.6633
64968,0,0.0689
64969,0,0.0106
64970,1,0.5205
64971,0,0.0517
64972,0,0.0229
64973,0,0.1317
64974,0,0.0178
64975,0,0.0252
64976,0,0.2174
64977,0,0.0212
64978,0,0.0042
64979,1,0.8846
64980,0,0.0166
64981,0,0.0141
64982,0,0.0111
64983,0,0.0181
64984,0,0.0046
64985,0,0.0254
64986,0,0.0135
64987,0,0.0204
64988,0,0.0113
64989,0,0.0337
64990,0,0.0471
64991,0,0.0081
64992,0,0.0556
64993,0,0.0034
64994,0,0.0371
64995,0,0.0789
64996,1,0.7979
64997,1,0.9438
64998,0,0.0336
64999,0,0.0033
65000,1,0.9726
65001,0,0.1431
65002,0,0.0032
65003,1,0.7754
65004,0,0.0066
65005,0,0.4522
65006,0,0.0788
65007,0,0.2132
65008,0,0.0271
65009,1,0.9527
65010,0,0.0184
65011,0,0.0068
65012,1,0.5185
65013,0,0.0073
65014,0,0.0281
65015,0,0.2814
65016,0,0.0926
65017,1,0.6366
65018,0,0.0059
65019,0,0.0275
65020,0,0.0416
65021,0,0.0054
65022,0,0.0212
65023,0,0.0095
65024,0,0.0107
65025,0,0.0693
65026,0,0.0896
65027,0,0.1292
65028,0,0.205
65029,0,0.024
65030,0,1e-04
65031,0,0.0327
65032,0,0.3585
65033,0,0.1536
65034,1,0.9251
65035,0,0.2926
65036,0,0.027
65037,1,0.9896
65038,0,0.0086
65039,0,0.1432
65040,0,0.1702
65041,0,0.0005
65042,0,0.0109
65043,0,0.0176
65044,0,0.1961
65045,0,0.0791
65046,0,0.014
65047,0,0.0017
65048,0,0.0073
65049,0,0.024
65050,0,0.0017
65051,0,0.0829
65052,0,0.066
65053,0,0.0155
65054,0,0.0014
65055,0,0.131
65056,0,0.0785
65057,0,0.0074
65058,0,0.0073
65059,1,0.5251
65060,0,0.0103
65061,1,0.8846
65062,0,0.0097
65063,0,0.1451
65064,1,0.9671
65065,0,0.0015
65066,0,0.0141
65067,0,0.0198
65068,0,0.0535
65069,0,0.0082
65070,0,0.0477
65071,0,0.1223
65072,0,0.3015
65073,0,0.057
65074,1,0.9683
65075,0,0.0429
65076,0,0.0052
65077,0,0.0716
65078,0,0.0068
65079,0,0.0163
65080,0,0.0098
65081,0,0.0153
65082,0,0.0536
65083,0,0.0065
65084,0,0.2266
65085,0,0.0056
65086,0,0.0403
65087,0,0.0082
65088,0,0.0378
65089,0,0.0604
65090,1,0.8726
65091,0,0.0151
65092,0,0.0065
65093,0,0.0084
65094,0,0.1041
65095,0,0.0081
65096,0,0.0132
65097,0,0.1483
65098,0,0.036
65099,0,0.0077
65100,0,0.0348
65101,0,0.069
65102,0,0.0002
65103,0,0.0566
65104,0,0.0217
65105,0,0.0013
65106,1,0.8511
65107,0,0.022
65108,0,0.107
65109,0,0.0164
65110,0,0.0063
65111,0,0.0341
65112,0,0.0583
65113,0,0.0008
65114,0,0.0195
65115,1,0.9782
65116,0,0.0315
65117,0,0.0155
65118,1,0.9629
65119,0,0.0347
65120,1,0.9902
65121,0,0.0164
65122,0,0.0069
65123,1,0.9812
65124,0,0.0002
65125,0,0.0076
65126,0,0.4472
65127,0,0.1338
65128,0,0.0272
65129,0,0.027
65130,0,0.0342
65131,0,0.0961
65132,1,0.865
65133,0,0.0089
65134,0,0.0254
65135,0,0.0059
65136,1,0.9335
65137,0,0.0025
65138,0,0.0226
65139,0,0.0223
65140,0,0.0421
65141,0,0.0154
65142,0,0.0357
65143,1,0.9925
65144,0,0.0084
65145,0,0.1916
65146,0,0.1063
65147,0,0.0099
65148,0,0.0073
65149,0,0.2205
65150,0,0.364
65151,0,0.0044
65152,0,0.0304
65153,0,0.0065
65154,0,0.0069
65155,0,0.0302
65156,0,0.0143
65157,0,0.0063
65158,0,0.0069
65159,0,0.0116
65160,0,0.0011
65161,0,0.0541
65162,0,0.0472
65163,0,0.0121
65164,0,0.2728
65165,1,0.9282
65166,0,0.0035
65167,0,0.0171
65168,0,0.0038
65169,0,0.023
65170,0,0.0277
65171,0,0.0186
65172,0,0.009
65173,0,0.0165
65174,0,0.0043
65175,0,0.0094
65176,0,0.0165
65177,0,0.015
65178,0,0.0596
65179,0,0.0045
65180,0,0.0214
65181,0,0.0199
65182,0,0.1735
65183,0,0.066
65184,0,0.0233
65185,0,0.0053
65186,1,0.9587
65187,0,0.0089
65188,0,0.0494
65189,0,0.0213
65190,0,0.036
65191,0,0.0051
65192,0,0.0088
65193,0,0.0049
65194,0,0.0097
65195,0,0.0039
65196,0,0.0639
65197,0,0.0151
65198,0,0.0325
65199,0,0.051
65200,0,0.0647
65201,0,0.0456
65202,0,0.0355
65203,0,0.0294
65204,0,0.0081
65205,0,0.1675
65206,0,0.0069
65207,0,0.2356
65208,0,0.0461
65209,0,0.1683
65210,0,0.0071
65211,0,0.1842
65212,0,0.006
65213,0,0.0105
65214,0,0.1225
65215,0,0.1106
65216,0,0.0003
65217,0,0.1579
65218,0,0.0141
65219,0,0.0054
65220,0,0.0043
65221,0,0.0113
65222,1,0.9545
65223,0,0.0325
65224,0,0.0013
65225,0,0.0526
65226,1,0.7977
65227,0,0.0127
65228,0,0.1083
65229,0,0.0121
65230,0,0.0025
65231,1,0.9962
65232,1,0.9817
65233,1,0.9194
65234,0,0.1602
65235,1,0.9658
65236,0,0.0223
65237,1,0.897
65238,0,0.0533
65239,1,0.9903
65240,0,0.0238
65241,0,0.0131
65242,0,0.0005
65243,0,0.0009
65244,0,0.3957
65245,0,0.0022
65246,0,0.0203
65247,0,0.0109
65248,0,0.106
65249,0,0.1256
65250,1,0.7647
65251,0,0.0123
65252,1,0.9705
65253,0,0.0111
65254,0,0.0107
65255,0,0.0205
65256,0,0.0866
65257,0,0.0036
65258,0,0.0933
65259,0,0.0425
65260,0,0.0136
65261,0,0.0017
65262,0,0.1344
65263,1,0.9441
65264,0,0.0113
65265,0,0.0701
65266,1,0.7824
65267,1,0.9916
65268,0,0.0165
65269,0,0.0063
65270,0,0.0138
65271,1,0.9732
65272,0,0.0192
65273,0,0.0062
65274,0,0.0599
65275,0,0.0628
65276,0,0.0128
65277,0,0.0189
65278,0,0.0333
65279,0,0.0026
65280,0,0.0171
65281,0,0.0088
65282,0,0.0483
65283,0,0.0068
65284,0,0.1299
65285,0,0.0452
65286,0,0.1062
65287,0,0.0314
65288,0,0.0017
65289,0,0.0018
65290,0,0.0106
65291,0,0.0227
65292,0,0.0755
65293,0,0.081
65294,0,0.0121
65295,0,0.1258
65296,0,0.011
65297,0,0.0047
65298,0,0.0247
65299,0,0.0013
65300,0,0.0069
65301,0,0.0034
65302,0,0.0584
65303,0,0.056
65304,0,0.0032
65305,0,0.0306
65306,0,0.0508
65307,0,0.0747
65308,0,0.0068
65309,0,0.0283
65310,0,0.0084
65311,0,0.0111
65312,0,0.1168
65313,0,0.0152
65314,0,0.0344
65315,0,0.2871
65316,0,0.0371
65317,0,0.0128
65318,0,0.0172
65319,1,0.7593
65320,0,0.1119
65321,0,0.0169
65322,1,0.9869
65323,0,0.0253
65324,0,0.0052
65325,0,0.0363
65326,0,0.2865
65327,0,0.0052
65328,0,0.0068
65329,0,0.0228
65330,0,0.0028
65331,1,0.9471
65332,0,0.0911
65333,0,0.0035
65334,0,0.0
65335,0,0.0286
65336,0,0.0416
65337,0,0.0219
65338,0,0.0173
65339,0,0.0242
65340,0,0.0121
65341,0,0.0411
65342,0,0.0034
65343,0,0.0303
65344,0,0.0211
65345,0,0.0617
65346,0,0.0046
65347,1,0.9542
65348,0,0.0353
65349,0,0.0171
65350,0,0.0138
65351,0,0.0227
65352,0,0.0079
65353,0,0.0372
65354,0,0.0049
65355,0,0.0365
65356,0,0.1035
65357,0,0.0013
65358,0,0.012
65359,0,0.088
65360,0,0.0053
65361,0,0.0023
65362,0,0.0328
65363,0,0.007
65364,0,0.0639
65365,0,0.0099
65366,1,0.8209
65367,0,0.0188
65368,0,0.001
65369,0,0.1568
65370,0,0.0402
65371,0,0.082
65372,0,0.0167
65373,0,0.0077
65374,0,0.0486
65375,0,0.011
65376,0,0.0505
65377,0,0.2275
65378,0,0.0174
65379,0,0.0204
65380,0,0.0003
65381,0,0.0073
65382,0,0.021
65383,1,0.9476
65384,0,0.0257
65385,0,0.0039
65386,0,0.0821
65387,1,0.9563
65388,1,0.8862
65389,0,0.0577
65390,0,0.1571
65391,0,0.0009
65392,0,0.251
65393,0,0.0065
65394,0,0.0348
65395,0,0.3051
65396,0,0.0108
65397,0,0.0094
65398,1,0.9681
65399,1,0.8988
65400,0,0.0004
65401,0,0.0372
65402,0,0.0079
65403,0,0.0004
65404,1,0.8902
65405,0,0.0241
65406,0,0.0074
65407,0,0.009
65408,0,0.0369
65409,0,0.0401
65410,0,0.0022
65411,0,0.0375
65412,0,0.0195
65413,0,0.0046
65414,0,0.0071
65415,0,0.0318
65416,0,0.1313
65417,0,0.0054
65418,0,0.0285
65419,1,0.9883
65420,0,0.0322
65421,0,0.1762
65422,0,0.0377
65423,0,0.0142
65424,0,0.0248
65425,0,0.0548
65426,0,0.0395
65427,0,0.02
65428,0,0.0056
65429,0,0.005
65430,0,0.0353
65431,0,0.011
65432,0,0.0959
65433,1,0.965
65434,0,0.3818
65435,0,0.0186
65436,1,0.9813
65437,0,0.0139
65438,0,0.124
65439,1,0.9522
65440,0,0.014
65441,1,0.9244
65442,0,0.0018
65443,0,0.0758
65444,0,0.0444
65445,0,0.0047
65446,0,0.0096
65447,0,0.0077
65448,0,0.1294
65449,1,0.9611
65450,0,0.017
65451,0,0.0134
65452,1,0.5066
65453,0,0.0334
65454,0,0.0066
65455,0,0.0171
65456,1,0.9732
65457,0,0.0161
65458,0,0.0243
65459,0,0.0534
65460,0,0.0072
65461,0,0.1547
65462,0,0.1706
65463,0,0.0267
65464,0,0.0086
65465,0,0.1564
65466,0,0.0492
65467,1,0.9664
65468,0,0.3401
65469,0,0.0041
65470,0,0.0817
65471,1,0.9447
65472,0,0.2089
65473,0,0.0079
65474,0,0.1363
65475,0,0.1018
65476,0,0.0871
65477,1,0.9938
65478,0,0.0048
65479,0,0.0036
65480,0,0.0446
65481,1,0.6063
65482,0,0.0465
65483,0,0.0115
65484,0,0.0507
65485,0,0.0012
65486,0,0.1574
65487,0,0.0401
65488,0,0.0007
65489,0,0.0217
65490,1,0.9982
65491,0,0.0021
65492,0,0.0091
65493,0,0.1146
65494,0,0.0142
65495,0,0.0214
65496,0,0.0126
65497,0,0.0205
65498,0,0.0117
65499,0,0.0273
65500,0,0.0075
65501,1,0.9413
65502,0,0.0404
65503,0,0.3753
65504,0,0.0292
65505,1,0.6947
65506,0,0.0039
65507,0,0.0496
65508,0,0.0036
65509,0,0.0332
65510,0,0.0983
65511,0,0.0794
65512,0,0.0114
65513,0,0.0108
65514,0,0.0221
65515,1,0.9615
65516,0,0.0696
65517,0,0.0514
65518,0,0.0356
65519,0,0.0104
65520,0,0.0121
65521,1,0.9416
65522,0,0.0737
65523,0,0.0107
65524,0,0.0263
65525,0,0.0062
65526,0,0.0044
65527,0,0.0464
65528,0,0.0387
65529,0,0.0063
65530,0,0.0041
65531,0,0.0005
65532,0,0.0097
65533,0,0.0295
65534,0,0.007
65535,0,0.0012
65536,0,0.0868
65537,0,0.001
65538,0,0.0423
65539,0,1e-04
65540,0,0.0012
65541,0,0.0359
65542,0,0.0147
65543,0,0.0699
65544,0,0.0138
65545,0,0.0199
65546,1,0.9282
65547,1,0.5891
65548,0,0.0081
65549,0,0.1097
65550,0,0.0993
65551,0,0.0041
65552,0,0.0112
65553,0,0.0144
65554,0,0.2183
65555,0,0.0036
65556,0,0.0047
65557,0,0.1491
65558,0,0.0223
65559,0,0.0178
65560,1,0.9753
65561,0,0.0162
65562,0,0.0289
65563,0,0.0037
65564,0,0.0253
65565,0,0.0747
65566,0,0.0193
65567,0,0.0416
65568,0,0.001
65569,0,0.0031
65570,0,0.1092
65571,0,0.019
65572,0,0.034
65573,0,0.0575
65574,0,0.0139
65575,0,0.0008
65576,0,0.0346
65577,0,0.0414
65578,0,0.0234
65579,1,0.9207
65580,0,0.0702
65581,0,0.0645
65582,0,0.0293
65583,0,0.1771
65584,0,0.0696
65585,0,0.0131
65586,0,0.0014
65587,0,0.0506
65588,0,0.0021
65589,0,0.075
65590,0,0.0469
65591,0,0.0008
65592,0,0.0054
65593,0,0.0167
65594,0,0.0098
65595,0,0.0726
65596,0,0.0035
65597,0,0.0067
65598,0,0.0059
65599,0,0.0119
65600,0,0.0264
65601,0,0.0235
65602,0,0.0091
65603,0,0.1389
65604,0,0.0114
65605,0,0.0032
65606,0,0.0049
65607,0,0.0148
65608,0,0.1098
65609,0,0.0453
